# timestamp, device_id, image_path
142, 142, DUC1/003/DUC_cutout_003_90_-30.jpg
143, 143, DUC1/003/DUC_cutout_003_90_0.jpg
144, 144, DUC1/003/DUC_cutout_003_90_30.jpg
145, 145, DUC1/004/DUC_cutout_004_0_-30.jpg
146, 146, DUC1/004/DUC_cutout_004_0_0.jpg
147, 147, DUC1/004/DUC_cutout_004_0_30.jpg
148, 148, DUC1/004/DUC_cutout_004_120_-30.jpg
149, 149, DUC1/004/DUC_cutout_004_120_0.jpg
150, 150, DUC1/004/DUC_cutout_004_120_30.jpg
151, 151, DUC1/004/DUC_cutout_004_150_-30.jpg
152, 152, DUC1/004/DUC_cutout_004_150_0.jpg
153, 153, DUC1/004/DUC_cutout_004_150_30.jpg
154, 154, DUC1/004/DUC_cutout_004_180_-30.jpg
155, 155, DUC1/004/DUC_cutout_004_180_0.jpg
156, 156, DUC1/004/DUC_cutout_004_180_30.jpg
157, 157, DUC1/004/DUC_cutout_004_210_-30.jpg
158, 158, DUC1/004/DUC_cutout_004_210_0.jpg
159, 159, DUC1/004/DUC_cutout_004_210_30.jpg
160, 160, DUC1/004/DUC_cutout_004_240_-30.jpg
161, 161, DUC1/004/DUC_cutout_004_240_0.jpg
162, 162, DUC1/004/DUC_cutout_004_240_30.jpg
163, 163, DUC1/004/DUC_cutout_004_270_-30.jpg
164, 164, DUC1/004/DUC_cutout_004_270_0.jpg
165, 165, DUC1/004/DUC_cutout_004_270_30.jpg
166, 166, DUC1/004/DUC_cutout_004_300_-30.jpg
167, 167, DUC1/004/DUC_cutout_004_300_0.jpg
168, 168, DUC1/004/DUC_cutout_004_300_30.jpg
169, 169, DUC1/004/DUC_cutout_004_30_-30.jpg
170, 170, DUC1/004/DUC_cutout_004_30_0.jpg
171, 171, DUC1/004/DUC_cutout_004_30_30.jpg
172, 172, DUC1/004/DUC_cutout_004_330_-30.jpg
173, 173, DUC1/004/DUC_cutout_004_330_0.jpg
174, 174, DUC1/004/DUC_cutout_004_330_30.jpg
175, 198, DUC1/005/DUC_cutout_005_240_30.jpg
176, 177, DUC1/004/DUC_cutout_004_60_30.jpg
177, 176, DUC1/004/DUC_cutout_004_60_0.jpg
178, 178, DUC1/004/DUC_cutout_004_90_-30.jpg
179, 202, DUC1/005/DUC_cutout_005_300_-30.jpg
180, 180, DUC1/004/DUC_cutout_004_90_30.jpg
181, 181, DUC1/005/DUC_cutout_005_0_-30.jpg
182, 182, DUC1/005/DUC_cutout_005_0_0.jpg
183, 183, DUC1/005/DUC_cutout_005_0_30.jpg
184, 184, DUC1/005/DUC_cutout_005_120_-30.jpg
185, 185, DUC1/005/DUC_cutout_005_120_0.jpg
186, 186, DUC1/005/DUC_cutout_005_120_30.jpg
187, 187, DUC1/005/DUC_cutout_005_150_-30.jpg
188, 188, DUC1/005/DUC_cutout_005_150_0.jpg
189, 189, DUC1/005/DUC_cutout_005_150_30.jpg
190, 190, DUC1/005/DUC_cutout_005_180_-30.jpg
191, 191, DUC1/005/DUC_cutout_005_180_0.jpg
192, 215, DUC1/005/DUC_cutout_005_90_0.jpg
193, 216, DUC1/005/DUC_cutout_005_90_30.jpg
194, 194, DUC1/005/DUC_cutout_005_210_0.jpg
195, 195, DUC1/005/DUC_cutout_005_210_30.jpg
196, 219, DUC1/006/DUC_cutout_006_0_30.jpg
197, 197, DUC1/005/DUC_cutout_005_240_0.jpg
198, 175, DUC1/004/DUC_cutout_004_60_-30.jpg
199, 199, DUC1/005/DUC_cutout_005_270_-30.jpg
200, 223, DUC1/006/DUC_cutout_006_150_-30.jpg
201, 179, DUC1/004/DUC_cutout_004_90_0.jpg
202, 201, DUC1/005/DUC_cutout_005_270_30.jpg
203, 203, DUC1/005/DUC_cutout_005_300_0.jpg
204, 205, DUC1/005/DUC_cutout_005_30_-30.jpg
205, 204, DUC1/005/DUC_cutout_005_300_30.jpg
206, 206, DUC1/005/DUC_cutout_005_30_0.jpg
207, 207, DUC1/005/DUC_cutout_005_30_30.jpg
208, 208, DUC1/005/DUC_cutout_005_330_-30.jpg
209, 209, DUC1/005/DUC_cutout_005_330_0.jpg
210, 210, DUC1/005/DUC_cutout_005_330_30.jpg
211, 211, DUC1/005/DUC_cutout_005_60_-30.jpg
212, 212, DUC1/005/DUC_cutout_005_60_0.jpg
213, 213, DUC1/005/DUC_cutout_005_60_30.jpg
214, 214, DUC1/005/DUC_cutout_005_90_-30.jpg
215, 192, DUC1/005/DUC_cutout_005_180_30.jpg
216, 193, DUC1/005/DUC_cutout_005_210_-30.jpg
217, 217, DUC1/006/DUC_cutout_006_0_-30.jpg
218, 218, DUC1/006/DUC_cutout_006_0_0.jpg
219, 196, DUC1/005/DUC_cutout_005_240_-30.jpg
220, 220, DUC1/006/DUC_cutout_006_120_-30.jpg
221, 221, DUC1/006/DUC_cutout_006_120_0.jpg
222, 222, DUC1/006/DUC_cutout_006_120_30.jpg
223, 200, DUC1/005/DUC_cutout_005_270_0.jpg
224, 224, DUC1/006/DUC_cutout_006_150_0.jpg
225, 225, DUC1/006/DUC_cutout_006_150_30.jpg
226, 226, DUC1/006/DUC_cutout_006_180_-30.jpg
227, 227, DUC1/006/DUC_cutout_006_180_0.jpg
228, 228, DUC1/006/DUC_cutout_006_180_30.jpg
229, 229, DUC1/006/DUC_cutout_006_210_-30.jpg
230, 230, DUC1/006/DUC_cutout_006_210_0.jpg
231, 231, DUC1/006/DUC_cutout_006_210_30.jpg
232, 232, DUC1/006/DUC_cutout_006_240_-30.jpg
233, 233, DUC1/006/DUC_cutout_006_240_0.jpg
234, 234, DUC1/006/DUC_cutout_006_240_30.jpg
235, 235, DUC1/006/DUC_cutout_006_270_-30.jpg
236, 236, DUC1/006/DUC_cutout_006_270_0.jpg
237, 237, DUC1/006/DUC_cutout_006_270_30.jpg
238, 238, DUC1/006/DUC_cutout_006_300_-30.jpg
239, 239, DUC1/006/DUC_cutout_006_300_0.jpg
240, 240, DUC1/006/DUC_cutout_006_300_30.jpg
241, 241, DUC1/006/DUC_cutout_006_30_-30.jpg
242, 242, DUC1/006/DUC_cutout_006_30_0.jpg
243, 244, DUC1/006/DUC_cutout_006_330_-30.jpg
244, 243, DUC1/006/DUC_cutout_006_30_30.jpg
245, 245, DUC1/006/DUC_cutout_006_330_0.jpg
246, 246, DUC1/006/DUC_cutout_006_330_30.jpg
247, 247, DUC1/006/DUC_cutout_006_60_-30.jpg
248, 248, DUC1/006/DUC_cutout_006_60_0.jpg
249, 249, DUC1/006/DUC_cutout_006_60_30.jpg
250, 250, DUC1/006/DUC_cutout_006_90_-30.jpg
251, 251, DUC1/006/DUC_cutout_006_90_0.jpg
252, 252, DUC1/006/DUC_cutout_006_90_30.jpg
253, 253, DUC1/007/DUC_cutout_007_0_-30.jpg
254, 254, DUC1/007/DUC_cutout_007_0_0.jpg
255, 255, DUC1/007/DUC_cutout_007_0_30.jpg
256, 256, DUC1/007/DUC_cutout_007_120_-30.jpg
257, 257, DUC1/007/DUC_cutout_007_120_0.jpg
258, 259, DUC1/007/DUC_cutout_007_150_-30.jpg
259, 258, DUC1/007/DUC_cutout_007_120_30.jpg
260, 260, DUC1/007/DUC_cutout_007_150_0.jpg
261, 261, DUC1/007/DUC_cutout_007_150_30.jpg
262, 262, DUC1/007/DUC_cutout_007_180_-30.jpg
263, 263, DUC1/007/DUC_cutout_007_180_0.jpg
264, 264, DUC1/007/DUC_cutout_007_180_30.jpg
265, 265, DUC1/007/DUC_cutout_007_210_-30.jpg
266, 266, DUC1/007/DUC_cutout_007_210_0.jpg
267, 267, DUC1/007/DUC_cutout_007_210_30.jpg
268, 268, DUC1/007/DUC_cutout_007_240_-30.jpg
269, 269, DUC1/007/DUC_cutout_007_240_0.jpg
270, 270, DUC1/007/DUC_cutout_007_240_30.jpg
271, 271, DUC1/007/DUC_cutout_007_270_-30.jpg
272, 272, DUC1/007/DUC_cutout_007_270_0.jpg
273, 273, DUC1/007/DUC_cutout_007_270_30.jpg
274, 274, DUC1/007/DUC_cutout_007_300_-30.jpg
275, 275, DUC1/007/DUC_cutout_007_300_0.jpg
276, 276, DUC1/007/DUC_cutout_007_300_30.jpg
277, 277, DUC1/007/DUC_cutout_007_30_-30.jpg
278, 278, DUC1/007/DUC_cutout_007_30_0.jpg
279, 280, DUC1/007/DUC_cutout_007_330_-30.jpg
280, 279, DUC1/007/DUC_cutout_007_30_30.jpg
281, 281, DUC1/007/DUC_cutout_007_330_0.jpg
282, 282, DUC1/007/DUC_cutout_007_330_30.jpg
283, 283, DUC1/007/DUC_cutout_007_60_-30.jpg
284, 284, DUC1/007/DUC_cutout_007_60_0.jpg
285, 285, DUC1/007/DUC_cutout_007_60_30.jpg
286, 286, DUC1/007/DUC_cutout_007_90_-30.jpg
287, 287, DUC1/007/DUC_cutout_007_90_0.jpg
288, 288, DUC1/007/DUC_cutout_007_90_30.jpg
289, 289, DUC1/008/DUC_cutout_008_0_-30.jpg
290, 290, DUC1/008/DUC_cutout_008_0_0.jpg
291, 291, DUC1/008/DUC_cutout_008_0_30.jpg
292, 292, DUC1/008/DUC_cutout_008_120_-30.jpg
293, 293, DUC1/008/DUC_cutout_008_120_0.jpg
294, 294, DUC1/008/DUC_cutout_008_120_30.jpg
295, 295, DUC1/008/DUC_cutout_008_150_-30.jpg
296, 296, DUC1/008/DUC_cutout_008_150_0.jpg
297, 297, DUC1/008/DUC_cutout_008_150_30.jpg
298, 298, DUC1/008/DUC_cutout_008_180_-30.jpg
299, 299, DUC1/008/DUC_cutout_008_180_0.jpg
300, 300, DUC1/008/DUC_cutout_008_180_30.jpg
301, 301, DUC1/008/DUC_cutout_008_210_-30.jpg
302, 302, DUC1/008/DUC_cutout_008_210_0.jpg
303, 303, DUC1/008/DUC_cutout_008_210_30.jpg
304, 304, DUC1/008/DUC_cutout_008_240_-30.jpg
305, 305, DUC1/008/DUC_cutout_008_240_0.jpg
306, 306, DUC1/008/DUC_cutout_008_240_30.jpg
307, 307, DUC1/008/DUC_cutout_008_270_-30.jpg
308, 308, DUC1/008/DUC_cutout_008_270_0.jpg
309, 309, DUC1/008/DUC_cutout_008_270_30.jpg
310, 310, DUC1/008/DUC_cutout_008_300_-30.jpg
311, 311, DUC1/008/DUC_cutout_008_300_0.jpg
312, 312, DUC1/008/DUC_cutout_008_300_30.jpg
313, 313, DUC1/008/DUC_cutout_008_30_-30.jpg
314, 314, DUC1/008/DUC_cutout_008_30_0.jpg
315, 338, DUC1/009/DUC_cutout_009_210_0.jpg
316, 318, DUC1/008/DUC_cutout_008_330_30.jpg
317, 315, DUC1/008/DUC_cutout_008_30_30.jpg
318, 317, DUC1/008/DUC_cutout_008_330_0.jpg
319, 319, DUC1/008/DUC_cutout_008_60_-30.jpg
320, 320, DUC1/008/DUC_cutout_008_60_0.jpg
321, 321, DUC1/008/DUC_cutout_008_60_30.jpg
322, 322, DUC1/008/DUC_cutout_008_90_-30.jpg
323, 323, DUC1/008/DUC_cutout_008_90_0.jpg
324, 325, DUC1/009/DUC_cutout_009_0_-30.jpg
325, 324, DUC1/008/DUC_cutout_008_90_30.jpg
326, 326, DUC1/009/DUC_cutout_009_0_0.jpg
327, 327, DUC1/009/DUC_cutout_009_0_30.jpg
328, 328, DUC1/009/DUC_cutout_009_120_-30.jpg
329, 329, DUC1/009/DUC_cutout_009_120_0.jpg
330, 330, DUC1/009/DUC_cutout_009_120_30.jpg
331, 331, DUC1/009/DUC_cutout_009_150_-30.jpg
332, 332, DUC1/009/DUC_cutout_009_150_0.jpg
333, 333, DUC1/009/DUC_cutout_009_150_30.jpg
334, 334, DUC1/009/DUC_cutout_009_180_-30.jpg
335, 335, DUC1/009/DUC_cutout_009_180_0.jpg
336, 336, DUC1/009/DUC_cutout_009_180_30.jpg
337, 337, DUC1/009/DUC_cutout_009_210_-30.jpg
338, 316, DUC1/008/DUC_cutout_008_330_-30.jpg
339, 339, DUC1/009/DUC_cutout_009_210_30.jpg
340, 340, DUC1/009/DUC_cutout_009_240_-30.jpg
341, 341, DUC1/009/DUC_cutout_009_240_0.jpg
342, 342, DUC1/009/DUC_cutout_009_240_30.jpg
343, 343, DUC1/009/DUC_cutout_009_270_-30.jpg
344, 344, DUC1/009/DUC_cutout_009_270_0.jpg
345, 345, DUC1/009/DUC_cutout_009_270_30.jpg
346, 346, DUC1/009/DUC_cutout_009_300_-30.jpg
347, 347, DUC1/009/DUC_cutout_009_300_0.jpg
348, 348, DUC1/009/DUC_cutout_009_300_30.jpg
349, 349, DUC1/009/DUC_cutout_009_30_-30.jpg
350, 350, DUC1/009/DUC_cutout_009_30_0.jpg
351, 351, DUC1/009/DUC_cutout_009_30_30.jpg
352, 352, DUC1/009/DUC_cutout_009_330_-30.jpg
353, 353, DUC1/009/DUC_cutout_009_330_0.jpg
354, 376, DUC1/010/DUC_cutout_010_240_-30.jpg
355, 355, DUC1/009/DUC_cutout_009_60_-30.jpg
356, 356, DUC1/009/DUC_cutout_009_60_0.jpg
357, 357, DUC1/009/DUC_cutout_009_60_30.jpg
358, 380, DUC1/010/DUC_cutout_010_270_0.jpg
359, 359, DUC1/009/DUC_cutout_009_90_0.jpg
360, 360, DUC1/009/DUC_cutout_009_90_30.jpg
361, 361, DUC1/010/DUC_cutout_010_0_-30.jpg
362, 362, DUC1/010/DUC_cutout_010_0_0.jpg
363, 363, DUC1/010/DUC_cutout_010_0_30.jpg
364, 386, DUC1/010/DUC_cutout_010_30_0.jpg
365, 365, DUC1/010/DUC_cutout_010_120_0.jpg
366, 367, DUC1/010/DUC_cutout_010_150_-30.jpg
367, 366, DUC1/010/DUC_cutout_010_120_30.jpg
368, 368, DUC1/010/DUC_cutout_010_150_0.jpg
369, 369, DUC1/010/DUC_cutout_010_150_30.jpg
370, 370, DUC1/010/DUC_cutout_010_180_-30.jpg
371, 371, DUC1/010/DUC_cutout_010_180_0.jpg
372, 372, DUC1/010/DUC_cutout_010_180_30.jpg
373, 373, DUC1/010/DUC_cutout_010_210_-30.jpg
374, 374, DUC1/010/DUC_cutout_010_210_0.jpg
375, 375, DUC1/010/DUC_cutout_010_210_30.jpg
376, 354, DUC1/009/DUC_cutout_009_330_30.jpg
377, 377, DUC1/010/DUC_cutout_010_240_0.jpg
378, 378, DUC1/010/DUC_cutout_010_240_30.jpg
379, 379, DUC1/010/DUC_cutout_010_270_-30.jpg
380, 358, DUC1/009/DUC_cutout_009_90_-30.jpg
381, 381, DUC1/010/DUC_cutout_010_270_30.jpg
382, 382, DUC1/010/DUC_cutout_010_300_-30.jpg
383, 383, DUC1/010/DUC_cutout_010_300_0.jpg
384, 385, DUC1/010/DUC_cutout_010_30_-30.jpg
385, 384, DUC1/010/DUC_cutout_010_300_30.jpg
386, 364, DUC1/010/DUC_cutout_010_120_-30.jpg
387, 387, DUC1/010/DUC_cutout_010_30_30.jpg
388, 388, DUC1/010/DUC_cutout_010_330_-30.jpg
389, 389, DUC1/010/DUC_cutout_010_330_0.jpg
390, 390, DUC1/010/DUC_cutout_010_330_30.jpg
391, 391, DUC1/010/DUC_cutout_010_60_-30.jpg
392, 392, DUC1/010/DUC_cutout_010_60_0.jpg
393, 393, DUC1/010/DUC_cutout_010_60_30.jpg
394, 394, DUC1/010/DUC_cutout_010_90_-30.jpg
395, 395, DUC1/010/DUC_cutout_010_90_0.jpg
396, 396, DUC1/010/DUC_cutout_010_90_30.jpg
397, 397, DUC1/011/DUC_cutout_011_0_-30.jpg
398, 398, DUC1/011/DUC_cutout_011_0_0.jpg
399, 399, DUC1/011/DUC_cutout_011_0_30.jpg
400, 400, DUC1/011/DUC_cutout_011_120_-30.jpg
401, 401, DUC1/011/DUC_cutout_011_120_0.jpg
402, 402, DUC1/011/DUC_cutout_011_120_30.jpg
403, 403, DUC1/011/DUC_cutout_011_150_-30.jpg
404, 405, DUC1/011/DUC_cutout_011_150_30.jpg
405, 404, DUC1/011/DUC_cutout_011_150_0.jpg
406, 406, DUC1/011/DUC_cutout_011_180_-30.jpg
407, 408, DUC1/011/DUC_cutout_011_180_30.jpg
408, 407, DUC1/011/DUC_cutout_011_180_0.jpg
409, 409, DUC1/011/DUC_cutout_011_210_-30.jpg
410, 410, DUC1/011/DUC_cutout_011_210_0.jpg
411, 411, DUC1/011/DUC_cutout_011_210_30.jpg
412, 412, DUC1/011/DUC_cutout_011_240_-30.jpg
413, 413, DUC1/011/DUC_cutout_011_240_0.jpg
414, 414, DUC1/011/DUC_cutout_011_240_30.jpg
415, 415, DUC1/011/DUC_cutout_011_270_-30.jpg
416, 416, DUC1/011/DUC_cutout_011_270_0.jpg
417, 417, DUC1/011/DUC_cutout_011_270_30.jpg
418, 418, DUC1/011/DUC_cutout_011_300_-30.jpg
419, 419, DUC1/011/DUC_cutout_011_300_0.jpg
420, 420, DUC1/011/DUC_cutout_011_300_30.jpg
421, 421, DUC1/011/DUC_cutout_011_30_-30.jpg
422, 422, DUC1/011/DUC_cutout_011_30_0.jpg
423, 423, DUC1/011/DUC_cutout_011_30_30.jpg
424, 424, DUC1/011/DUC_cutout_011_330_-30.jpg
425, 425, DUC1/011/DUC_cutout_011_330_0.jpg
426, 426, DUC1/011/DUC_cutout_011_330_30.jpg
427, 427, DUC1/011/DUC_cutout_011_60_-30.jpg
428, 428, DUC1/011/DUC_cutout_011_60_0.jpg
429, 429, DUC1/011/DUC_cutout_011_60_30.jpg
430, 430, DUC1/011/DUC_cutout_011_90_-30.jpg
431, 431, DUC1/011/DUC_cutout_011_90_0.jpg
432, 432, DUC1/011/DUC_cutout_011_90_30.jpg
433, 433, DUC1/012/DUC_cutout_012_0_-30.jpg
434, 434, DUC1/012/DUC_cutout_012_0_0.jpg
435, 435, DUC1/012/DUC_cutout_012_0_30.jpg
436, 436, DUC1/012/DUC_cutout_012_120_-30.jpg
437, 437, DUC1/012/DUC_cutout_012_120_0.jpg
438, 438, DUC1/012/DUC_cutout_012_120_30.jpg
439, 439, DUC1/012/DUC_cutout_012_150_-30.jpg
440, 440, DUC1/012/DUC_cutout_012_150_0.jpg
441, 441, DUC1/012/DUC_cutout_012_150_30.jpg
442, 442, DUC1/012/DUC_cutout_012_180_-30.jpg
443, 443, DUC1/012/DUC_cutout_012_180_0.jpg
444, 444, DUC1/012/DUC_cutout_012_180_30.jpg
445, 445, DUC1/012/DUC_cutout_012_210_-30.jpg
446, 446, DUC1/012/DUC_cutout_012_210_0.jpg
447, 447, DUC1/012/DUC_cutout_012_210_30.jpg
448, 448, DUC1/012/DUC_cutout_012_240_-30.jpg
449, 449, DUC1/012/DUC_cutout_012_240_0.jpg
450, 450, DUC1/012/DUC_cutout_012_240_30.jpg
451, 451, DUC1/012/DUC_cutout_012_270_-30.jpg
452, 452, DUC1/012/DUC_cutout_012_270_0.jpg
453, 453, DUC1/012/DUC_cutout_012_270_30.jpg
454, 454, DUC1/012/DUC_cutout_012_300_-30.jpg
455, 455, DUC1/012/DUC_cutout_012_300_0.jpg
456, 456, DUC1/012/DUC_cutout_012_300_30.jpg
457, 457, DUC1/012/DUC_cutout_012_30_-30.jpg
458, 458, DUC1/012/DUC_cutout_012_30_0.jpg
459, 459, DUC1/012/DUC_cutout_012_30_30.jpg
460, 482, DUC1/013/DUC_cutout_013_210_0.jpg
